900,13,55,6,2,,+00000866.0000,-00083.0000,-000000071878.00
901,19,9,5,3,,+00000615.0000,+00075.0000,+000000046125.00
902,6,75,15,3,,+00001016.0000,+00089.0000,+000000090424.00
903,16,51,14,1,,+00000959.0000,+00132.0000,+000000126588.00
904,11,33,20,3,,+00001112.0000,+00060.0000,+000000066720.00
905,9,60,4,3,,+00001320.0000,+00127.0000,+000000167640.00
906,9,43,2,2,,+00001216.0000,+00118.0000,+000000143488.00
907,15,43,2,2,,+00001216.0000,-00118.0000,-000000143488.00
908,16,83,17,2,,+00001446.0000,+00076.0000,+000000109896.00
909,4,83,17,2,,+00001446.0000,-00076.0000,-000000109896.00
910,20,24,16,2,,+00000835.0000,+00130.0000,+000000108550.00
911,7,24,16,2,,+00000835.0000,-00130.0000,-000000108550.00
912,6,104,13,3,,+00000878.0000,+00133.0000,+000000116774.00
913,8,29,14,3,,+00001211.0000,+00072.0000,+000000087192.00
914,15,59,6,1,,+00000573.0000,+00133.0000,+000000076209.00
915,17,16,8,2,,+00000584.0000,+00052.0000,+000000030368.00
916,11,16,8,2,,+00000584.0000,-00052.0000,-000000030368.00
917,14,76,12,3,,+00001440.0000,+00099.0000,+000000142560.00
918,8,11,4,3,,+00001312.0000,+00055.0000,+000000072160.00
919,20,53,15,3,,+00000828.0000,+00095.0000,+000000078660.00
920,7,35,18,3,,+00000679.0000,+00064.0000,+000000043456.00
921,1,67,5,1,,+00001413.0000,+00114.0000,+000000161082.00
922,14,80,17,3,,+00000821.0000,+00075.0000,+000000061575.00
923,20,72,4,3,,+00000601.0000,+00086.0000,+000000051686.00
924,19,39,3,1,,+00000850.0000,+00064.0000,+000000054400.00
925,1,46,2,1,,+00000717.0000,+00130.0000,+000000093210.00
926,14,104,8,1,,+00000707.0000,+00055.0000,+000000038885.00
927,5,92,2,2,,+00001060.0000,+00085.0000,+000000090100.00
928,20,92,2,2,,+00001060.0000,-00085.0000,-000000090100.00
929,8,99,17,3,,+00000578.0000,+00130.0000,+000000075140.00
930,17,29,14,1,,+00000678.0000,+00127.0000,+000000086106.00
931,9,17,12,3,,+00000983.0000,+00096.0000,+000000094368.00
932,3,48,19,1,,+00000676.0000,+00129.0000,+000000087204.00
933,6,46,8,2,,+00001310.0000,+00070.0000,+000000091700.00
934,12,46,8,2,,+00001310.0000,-00070.0000,-000000091700.00
935,8,29,12,1,,+00000890.0000,+00112.0000,+000000099680.00
936,19,88,3,3,,+00000860.0000,+00082.0000,+000000070520.00
937,7,23,9,2,,+00001337.0000,+00060.0000,+000000080220.00
938,15,23,9,2,,+00001337.0000,-00060.0000,-000000080220.00
939,20,74,11,3,,+00000761.0000,+00146.0000,+000000111106.00
940,5,45,15,3,,+00001099.0000,+00114.0000,+000000125286.00
941,2,55,8,1,,+00001465.0000,+00103.0000,+000000150895.00
942,19,38,11,1,,+00000955.0000,+00129.0000,+000000123195.00
943,4,61,20,2,,+00001419.0000,+00134.0000,+000000190146.00
944,1,61,20,2,,+00001419.0000,-00134.0000,-000000190146.00
945,19,48,13,3,,+00001139.0000,+00066.0000,+000000075174.00
946,18,16,19,2,,+00000664.0000,+00089.0000,+000000059096.00
947,2,16,19,2,,+00000664.0000,-00089.0000,-000000059096.00
948,17,27,12,2,,+00001431.0000,+00091.0000,+000000130221.00
949,13,27,12,2,,+00001431.0000,-00091.0000,-000000130221.00
950,3,40,14,2,,+00001115.0000,+00087.0000,+000000097005.00
951,17,40,14,2,,+00001115.0000,-00087.0000,-000000097005.00
952,8,77,4,3,,+00001210.0000,+00064.0000,+000000077440.00
953,1,25,6,1,,+00001244.0000,+00137.0000,+000000170428.00
954,4,21,12,1,,+00000825.0000,+00133.0000,+000000109725.00
955,13,79,1,1,,+00000673.0000,+00056.0000,+000000037688.00
956,18,83,10,2,,+00001185.0000,+00093.0000,+000000110205.00
957,13,83,10,2,,+00001185.0000,-00093.0000,-000000110205.00
958,10,33,18,1,,+00001200.0000,+00074.0000,+000000088800.00
959,10,97,4,2,,+00001236.0000,+00053.0000,+000000065508.00
960,17,97,4,2,,+00001236.0000,-00053.0000,-000000065508.00
961,15,37,10,3,,+00001258.0000,+00100.0000,+000000125800.00
962,18,95,15,2,,+00001198.0000,+00053.0000,+000000063494.00
963,14,95,15,2,,+00001198.0000,-00053.0000,-000000063494.00
964,17,3,13,3,,+00001037.0000,+00131.0000,+000000135847.00
965,3,22,10,1,,+00000720.0000,+00116.0000,+000000083520.00
966,8,22,20,2,,+00001064.0000,+00086.0000,+000000091504.00
967,4,22,20,2,,+00001064.0000,-00086.0000,-000000091504.00
968,9,55,17,1,,+00001455.0000,+00065.0000,+000000094575.00
969,1,73,11,3,,+00001300.0000,+00105.0000,+000000136500.00
970,7,33,20,3,,+00000661.0000,+00126.0000,+000000083286.00
971,8,70,3,3,,+00000908.0000,+00113.0000,+000000102604.00
972,15,37,16,2,,+00000716.0000,+00148.0000,+000000105968.00
973,19,37,16,2,,+00000716.0000,-00148.0000,-000000105968.00
974,15,89,11,1,,+00001291.0000,+00148.0000,+000000191068.00
975,15,1,13,1,,+00000734.0000,+00086.0000,+000000063124.00
976,7,63,20,1,,+00000530.0000,+00092.0000,+000000048760.00
977,4,100,18,3,,+00001243.0000,+00088.0000,+000000109384.00
978,15,38,10,1,,+00001320.0000,+00111.0000,+000000146520.00
979,7,103,7,3,,+00001393.0000,+00149.0000,+000000207557.00
980,1,59,18,1,,+00001295.0000,+00108.0000,+000000139860.00
981,14,43,1,2,,+00001357.0000,+00141.0000,+000000191337.00
982,15,43,1,2,,+00001357.0000,-00141.0000,-000000191337.00
983,19,44,7,2,,+00000594.0000,+00104.0000,+000000061776.00
984,20,44,7,2,,+00000594.0000,-00104.0000,-000000061776.00
985,16,103,16,2,,+00000562.0000,+00072.0000,+000000040464.00
986,16,103,16,2,,+00000562.0000,-00072.0000,-000000040464.00
987,12,58,17,2,,+00000758.0000,+00096.0000,+000000072768.00
988,12,58,17,2,,+00000758.0000,-00096.0000,-000000072768.00
989,18,14,9,2,,+00000595.0000,+00092.0000,+000000054740.00
990,18,14,9,2,,+00000595.0000,-00092.0000,-000000054740.00
991,8,37,20,1,,+00000797.0000,+00058.0000,+000000046226.00
992,16,51,3,1,,+00000542.0000,+00130.0000,+000000070460.00
993,20,95,7,2,,+00000665.0000,+00148.0000,+000000098420.00
994,19,95,7,2,,+00000665.0000,-00148.0000,-000000098420.00
995,17,49,17,1,,+00001110.0000,+00097.0000,+000000107670.00
996,7,84,3,3,,+00001075.0000,+00068.0000,+000000073100.00
997,16,13,12,1,,+00000799.0000,+00075.0000,+000000059925.00
998,11,21,14,3,,+00001101.0000,+00143.0000,+000000157443.00
999,12,12,2,2,,+00001442.0000,+00087.0000,+000000125454.00
1000,14,12,2,2,,+00001442.0000,-00087.0000,-000000125454.00
1001,20,40,13,1,,+00000505.0000,+00149.0000,+000000075245.00
1002,10,44,17,3,,+00000835.0000,+00065.0000,+000000054275.00
1003,2,22,8,1,,+00001327.0000,+00134.0000,+000000177818.00
1004,4,95,14,2,,+00001201.0000,+00103.0000,+000000123703.00
1005,4,95,14,2,,+00001201.0000,-00103.0000,-000000123703.00
1006,17,83,1,1,,+00001233.0000,+00102.0000,+000000125766.00
1007,6,29,18,1,,+00001271.0000,+00146.0000,+000000185566.00
1008,14,101,19,2,,+00000958.0000,+00078.0000,+000000074724.00
1009,19,101,19,2,,+00000958.0000,-00078.0000,-000000074724.00
1010,19,59,14,3,,+00001321.0000,+00079.0000,+000000104359.00
1011,17,36,18,2,,+00001089.0000,+00067.0000,+000000072963.00
1012,11,36,18,2,,+00001089.0000,-00067.0000,-000000072963.00
1013,7,11,18,3,,+00001301.0000,+00067.0000,+000000087167.00
1014,17,104,17,3,,+00000950.0000,+00139.0000,+000000132050.00
1015,9,3,5,3,,+00001253.0000,+00130.0000,+000000162890.00
1016,17,78,14,3,,+00001047.0000,+00071.0000,+000000074337.00
1017,11,34,16,3,,+00001444.0000,+00065.0000,+000000093860.00
1018,7,89,20,2,,+00000883.0000,+00091.0000,+000000080353.00
1019,13,89,20,2,,+00000883.0000,-00091.0000,-000000080353.00
1020,7,69,4,3,,+00000521.0000,+00079.0000,+000000041159.00
1021,12,66,9,2,,+00001031.0000,+00097.0000,+000000100007.00
1022,2,66,9,2,,+00001031.0000,-00097.0000,-000000100007.00
1023,19,22,7,3,,+00000960.0000,+00103.0000,+000000098880.00
1024,5,89,1,3,,+00000780.0000,+00135.0000,+000000105300.00
1025,10,26,4,3,,+00001428.0000,+00078.0000,+000000111384.00
1026,9,32,7,1,,+00000654.0000,+00062.0000,+000000040548.00
1027,6,44,5,2,,+00001101.0000,+00075.0000,+000000082575.00
1028,10,44,5,2,,+00001101.0000,-00075.0000,-000000082575.00
1029,11,85,3,1,,+00000838.0000,+00105.0000,+000000087990.00
1030,6,96,12,3,,+00001076.0000,+00074.0000,+000000079624.00
1031,17,27,11,2,,+00000910.0000,+00072.0000,+000000065520.00
1032,17,27,11,2,,+00000910.0000,-00072.0000,-000000065520.00
1033,6,53,11,2,,+00001292.0000,+00095.0000,+000000122740.00
1034,11,53,11,2,,+00001292.0000,-00095.0000,-000000122740.00
1035,4,81,8,2,,+00001223.0000,+00123.0000,+000000150429.00
